"","Temp","Temp.Var","Precip","Precip.Var"
"Silene.ciliata",63.3607038123167,5514.09970674487,1004.96187683284,21.0850439882698
"Silene.douglasii",49.2575,6513.69,976.1425,53.71
"Silene.gonosperma",-17.0272727272727,8568.87727272727,310.6,62.0590909090909
"Silene.scouleri",108.045977011494,4872.97701149425,705.586206896552,71.6436781609195
"Sisymbrium.altissimum",90.0625,6384.8775,600.485,28.225
"Sisyrinchium.arenarium",101.490566037736,4963.30188679245,734.320754716981,53.7169811320755
"Sisyrinchium.patagonicum",58.5384615384615,3634.38461538462,645.846153846154,28.9230769230769
"Smelowskia.calycina",-16.595041322314,8275.4132231405,697.099173553719,33.2644628099174
"Soldanella.alpina",34.1447368421053,5986.05921052632,1251.05592105263,22.7828947368421
"Solidago.multiradiata",-7.22352941176471,8448.53647058823,744.258823529412,46.44
"Soroseris.erysimoides",13.9818181818182,6748.01818181818,611.636363636364,92.6
"Spergularia.rubra",75.4917647058823,6650.08705882353,721.936470588235,26.5223529411765
"Stellaria.americana",10,7826,670.5,31.5
"Stellaria.borealis",-0.525458248472505,7713.88187372709,749.248472505092,31.4602851323829
"Stellaria.patens",81.75,4450,1722.25,108
"Stenanthium.occidentale",44.9868995633188,6158.52401746725,1350.82532751092,50.2183406113537
"Swertia.ciliata",89.1428571428571,6623.5,1017.82142857143,63.8214285714286
"Synthris.pinnatifia",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Tarasa.humilis",76.7777777777778,4366,908.555555555556,66.7777777777778
"Taraxacum.alpinum",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Taraxacum.mongolicum",126.875,6655.85,1143.825,74.1
"Taraxacum.officinale",126.461855670103,7360.10103092784,982.346391752577,28.4350515463918
"Taraxacum.vulgare",114.429193899782,5969.35947712418,809.296296296296,24.9912854030501
"Thalictrum.alpinum",9.21325051759834,6727.53623188406,997.944099378882,27.8198757763975
"Thalictrum.fendleri",106.710073710074,5485.67076167076,634.447174447174,71.6117936117936
"Themeda.trianda",143.327906976744,4384.47906976744,1003.13953488372,27.553488372093
"Thlaspi.magellanicum",57.3333333333333,4009.22222222222,461.428571428571,31.0238095238095
"Thlaspi.montanum",32.6071428571429,7573.60714285714,644.15,24.2785714285714
"Thymus.alpestris",52.28,6084.84,1165.12,20.88
"Thymus.pulegioides",81.2686980609418,6389.76454293629,734.376731301939,21.5207756232687
"Thymus.serpylloides",96.9285714285714,6438.09907834101,718.794930875576,37.6082949308756
"Tiarella.trifoliata",70.1893203883495,5280.60194174757,1569.44174757282,54.623786407767
"Tofieldia.accidentalis",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Tofieldia.glutinosa",27.5,9004,897.25,18.5
"Tofieldia.pusilla",10.6004098360656,6920.28073770492,925.71106557377,29.3811475409836
"Trachydium.depressum",60.65,8412.85,531.05,78
"Trifolium.andersonii",38.4355400696864,6292.50871080139,478.087108013937,48.4390243902439
"Trifolium.dubium",103.643031784841,5554.8924205379,840.987775061125,20.281173594132
"Trifolium.nanum",-25.5,7263.31944444444,840.5,19.8333333333333
"Trifolium.parryi",-12.1709401709402,7484.40170940171,739.940170940171,19.0512820512821
"Trifolium.repens",141.811203319502,6459.34232365145,1002.8734439834,30.3775933609958
"Trisetum.alpestre",36.5066666666667,6598.16,1115.33333333333,31.24
"Trisetum.barbinode",71.8636363636364,4447.29545454545,791.295454545455,62.25
"Trisetum.flavescens",89.4122562674095,5879.66573816156,783.559888579387,17.949860724234
"Trisetum.glaciale",59.8095238095238,6680.83333333333,989.904761904762,38
"Trisetum.oreophilum",85.3055555555556,1833.5,675.611111111111,47.3611111111111
"Trisetum.preslei",62.32,4262.72,603.6,65.16
"Trisetum.spicatum",-11.0943396226415,6751.14675052411,963.125786163522,24.5094339622642
"Tristagma.nivale",56.5161290322581,4086.12903225806,562.161290322581,42.6451612903226
"Tropaeolum.polyphyllum",59,4307.625,546.25,78.1875
"Vaccaria.segetalis",119.821256038647,6050.2922705314,589.190821256039,34.8309178743961
"Vaccinium.gaultherioides",45.2162162162162,6844.02927927928,929.058558558559,28.4031531531532
"Vaccinium.uliginosum",45.2162162162162,6844.02927927928,929.058558558559,28.4031531531532
"Valeriana.alypifolia",51.0833333333333,367.041666666667,1166.83333333333,34.625
"Valeriana.aretioides",60.2,473.22,1160.7,26.72
"Valeriana.rigida",74.803738317757,491.841121495327,1097.1214953271,39.392523364486
"Veronica.alpina",-4.08865979381443,6672.48865979381,1017.39175257732,25.3237113402062
"Veronica.aphylla",37.4262948207171,6004.3625498008,1213.9203187251,26.1633466135458
"Veronica.ciliata",27.3149606299213,6730.17322834646,544.59842519685,93.9527559055118
"Veronica.himalaica",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Veronica.kurdica",36.2857142857143,8353.42857142857,492.571428571429,53.8571428571429
"Veronica.verna",67.4573304157549,7044.99562363239,606.612691466083,25.4901531728665
"Vicia.bijuga",67.0833333333333,3894.54166666667,501.291666666667,31.8333333333333
"Vicia.magellanica",68.7692307692308,3630.73076923077,563.538461538462,34.1153846153846
"Viola.atropurpurea",33,4308.33333333333,394.333333333333,65
"Viola.bangii",69.34375,524.78125,1056,39.78125
"Viola.biflora",8.70105263157895,6892.92210526316,903.471578947368,27.1073684210526
"Viola.calcarata",34.9566929133858,5785.57480314961,1316.59448818898,14.4803149606299
"Viola.cotyledon",61.6363636363636,4135.27272727273,1040.90909090909,73.6363636363636
"Viola.crassiuscula",58.1481481481481,6630.40740740741,1012.94444444444,37.7037037037037
"Viola.cunninghamii",68.6867219917012,4017.20539419087,2389.14730290456,14.3879668049793
"Viola.montagnei",38.4,3493.8,311.8,46
"Viola.philippii",94,4926,630,53.5
"Viola.subandina",37,4611,535,63
"Wahlenbergia.albomarginata",70.922131147541,4033.8381147541,2133.0143442623,13.3975409836066
"Werneria.glaberrima",54.5,3068.21428571429,175.214285714286,141.428571428571
"Werneria.nubigena",79.8508771929825,784.312865497076,1065.8918128655,52.8099415204678
"Werneria.pumila",54.9662921348315,654.842696629213,1162.74157303371,40.3033707865169
"Werneria.pygmaea",63.4677419354839,1505.00806451613,922.608870967742,66.133064516129
"Ziziphora.clinopodioides",65.969387755102,8271.28571428571,538.377551020408,65.2448979591837
